order_id,customer_id,product_id,region_id,campaign_id,order_date,quantity,unit_price,discount,shipping_cost,payment_method,delivery_days,returned_flag,order_status,warehouse_region,customer_rating,customer_city,customer_state
ORD12637,3342,194,27,5.0,2025-10-12,1,35313.72,42.99,467.46,Credit Card,9,0,Delivered,East Hub,2,Thane,Gujarat
ORD12638,3422,614,32,5.0,2025-10-12,2,2359.34,37.13,166.32,UPI,5,0,Delivered,West Hub,3,Jaipur,Odisha
ORD12639,1344,128,6,5.0,2025-10-12,1,12032.56,39.43,395.03,Credit Card,4,0,Delivered,South Hub,4,Rajpur Sonarpur,Delhi
ORD12640,739,748,46,5.0,2025-10-12,1,1934.51,23.12,487.7,COD,7,0,Cancelled,West Hub,2,Vijayawada,Karnataka
ORD12641,2499,88,38,6.0,2025-10-12,2,14449.48,34.6,165.71,UPI,5,0,Delivered,South Hub,4,Nizamabad,Karnataka
ORD12642,2725,1189,40,5.0,2025-10-12,2,320.67,20.34,431.82,Credit Card,7,0,Delivered,North Hub,3,Dindigul,Maharashtra
ORD24091,646,504,2,5.0,2025-10-12,1,11998.37,25.96,360.07,COD,6,0,Delivered,South Hub,1,Gurgaon,Karnataka
ORD24230,1183,239,37,6.0,2025-10-12,1,35138.74,27.44,318.66,Net Banking,3,0,Delivered,West Hub,4,Singrauli,Karnataka
ORD12643,3395,926,45,6.0,2025-10-13,1,2960.65,26.56,475.77,UPI,7,0,Delivered,East Hub,5,Panvel,Punjab
ORD12644,2462,712,36,6.0,2025-10-13,1,1972.27,42.36,335.42,Net Banking,6,0,Delivered,South Hub,5,North Dumdum,Maharashtra
ORD12645,3100,319,48,5.0,2025-10-13,1,42741.23,49.45,110.81,Credit Card,8,0,Delivered,West Hub,5,Sultan Pur Majra,Tamil Nadu
ORD12646,440,28,3,6.0,2025-10-13,1,17086.07,29.58,475.08,COD,5,0,Delivered,North Hub,2,Kollam,Maharashtra
ORD12647,183,675,11,6.0,2025-10-13,1,1882.01,26.07,476.52,Credit Card,6,1,Returned,South Hub,2,Mathura,Tamil Nadu
ORD12648,295,823,50,6.0,2025-10-13,2,8584.91,33.48,392.19,Net Banking,4,0,Delivered,North Hub,2,Ballia,Odisha
ORD12649,2602,757,41,5.0,2025-10-13,1,1365.57,21.17,356.38,Credit Card,8,0,Delivered,North Hub,4,Nanded,Delhi
ORD12650,1510,774,49,6.0,2025-10-13,3,3685.26,41.78,432.9,UPI,4,0,Delivered,South Hub,5,Madhyamgram,Rajasthan
ORD12651,1659,219,38,5.0,2025-10-13,1,31634.41,33.92,157.42,Net Banking,6,0,Delivered,South Hub,2,Bulandshahr,Delhi
ORD12652,2228,639,22,5.0,2025-10-13,3,2022.84,38.83,116.56,UPI,2,0,Delivered,South Hub,3,Malegaon,Kerala
ORD12653,1248,347,35,6.0,2025-10-13,1,9140.42,49.53,274.46,Net Banking,5,0,Delivered,East Hub,4,Dehri,Delhi
ORD12654,2301,6,36,6.0,2025-10-13,1,72849.12,39.56,343.62,UPI,4,0,Delivered,East Hub,4,Bhind,Punjab
ORD12655,752,406,35,5.0,2025-10-13,2,7787.42,33.26,64.36,Credit Card,8,0,Delivered,North Hub,2,Jaunpur,Maharashtra
ORD12656,3139,244,27,6.0,2025-10-13,2,19167.03,39.71,147.23,Credit Card,2,0,Delivered,North Hub,2,Visakhapatnam,Maharashtra
ORD12657,1175,1191,9,5.0,2025-10-13,2,2155.3,43.45,422.77,Net Banking,5,0,Delivered,West Hub,4,Thanjavur,Karnataka
ORD12658,2292,61,41,6.0,2025-10-13,1,30157.63,20.78,96.91,COD,7,0,Delivered,South Hub,5,Motihari,Punjab
ORD12659,3526,752,43,6.0,2025-10-13,1,2109.17,49.82,422.19,UPI,4,0,Delivered,South Hub,2,Cuttack,Rajasthan
ORD12660,3152,739,3,5.0,2025-10-13,1,4409.53,49.98,495.21,Credit Card,6,0,Delivered,West Hub,4,Dhanbad,Delhi
ORD12661,1870,199,13,6.0,2025-10-13,1,48092.26,41.19,146.37,COD,3,0,Delivered,West Hub,4,Vasai-Virar,Karnataka
ORD12662,3954,109,35,5.0,2025-10-13,1,31562.45,44.08,56.58,Credit Card,5,0,Delivered,North Hub,4,Karawal Nagar,Kerala
ORD12663,3018,217,39,5.0,2025-10-13,1,44427.66,30.21,123.07,Credit Card,4,0,Delivered,West Hub,5,Davanagere,Maharashtra
ORD12664,3580,235,46,6.0,2025-10-13,1,9441.56,35.29,181.59,COD,8,0,Delivered,South Hub,3,Begusarai,Punjab
ORD12665,3459,50,29,6.0,2025-10-13,1,9028.44,39.58,296.51,Credit Card,6,0,Delivered,East Hub,3,Surendranagar Dudhrej,Maharashtra
ORD12666,2219,128,44,5.0,2025-10-13,1,11192.51,28.42,255.87,UPI,7,0,Delivered,West Hub,3,Ajmer,Karnataka
ORD12667,2325,998,3,6.0,2025-10-13,1,13547.13,34.78,381.53,Net Banking,5,0,Delivered,East Hub,4,Guwahati,Karnataka
ORD12668,3985,902,3,5.0,2025-10-13,1,5970.67,35.14,90.07,Net Banking,7,0,Delivered,North Hub,4,Ramgarh,Maharashtra
ORD12669,2685,849,20,6.0,2025-10-13,1,3504.88,46.52,472.76,UPI,9,0,Delivered,South Hub,5,Jehanabad,Delhi
ORD12670,263,1030,39,5.0,2025-10-13,1,2246.21,26.45,289.59,Net Banking,7,0,Delivered,East Hub,4,Shivpuri,Maharashtra
ORD12671,418,557,24,6.0,2025-10-13,1,3414.95,49.34,179.94,Credit Card,3,0,Delivered,East Hub,2,Fatehpur,Karnataka
ORD12672,585,388,28,6.0,2025-10-13,1,46412.43,28.0,96.94,UPI,8,0,Delivered,South Hub,4,Bharatpur,Delhi
ORD12673,3007,678,28,5.0,2025-10-13,1,1958.23,49.92,300.28,Credit Card,6,0,Delivered,South Hub,4,Gaya,Delhi
ORD12674,1583,150,7,6.0,2025-10-13,1,32675.52,29.41,311.01,Credit Card,4,0,Delivered,East Hub,3,Ajmer,Odisha
ORD12675,3414,15,39,6.0,2025-10-13,1,32515.19,28.61,106.91,Net Banking,3,0,Delivered,East Hub,2,Chittoor,Punjab
ORD12676,2340,41,36,5.0,2025-10-13,2,41796.77,33.53,267.93,UPI,5,0,Delivered,South Hub,1,Orai,Rajasthan
ORD12677,2347,226,34,5.0,2025-10-13,1,9688.36,33.45,192.72,Credit Card,7,0,Delivered,East Hub,5,Dhule,Odisha
ORD12678,1379,164,8,5.0,2025-10-13,1,16980.43,44.76,156.08,Net Banking,6,0,Delivered,South Hub,1,Gurgaon,Maharashtra
ORD12679,2834,76,19,5.0,2025-10-13,1,58190.19,47.86,249.28,UPI,6,0,Delivered,West Hub,5,Hazaribagh,Maharashtra
ORD12680,3148,678,9,5.0,2025-10-13,2,1662.12,47.86,403.06,Credit Card,4,0,Delivered,East Hub,4,Ambala,Madhya Pradesh
ORD12681,3197,759,13,6.0,2025-10-13,1,2573.2,26.89,339.06,COD,8,1,Returned,North Hub,4,Rohtak,Punjab
ORD12682,1027,1011,4,6.0,2025-10-13,1,1014.87,27.39,236.67,Net Banking,5,0,Delivered,North Hub,2,Kochi,Maharashtra
ORD12683,2848,856,9,6.0,2025-10-13,1,1927.25,26.98,305.13,UPI,4,0,Delivered,East Hub,5,Bhalswa Jahangir Pur,Rajasthan
ORD12684,1787,1097,18,6.0,2025-10-13,2,920.36,39.14,222.67,UPI,4,0,Delivered,South Hub,1,Amritsar,Maharashtra
ORD12685,3435,105,1,6.0,2025-10-13,1,69521.31,35.52,369.21,Credit Card,6,0,Delivered,East Hub,5,Hospet,Uttar Pradesh
ORD12686,271,892,42,6.0,2025-10-13,1,6509.16,25.91,257.05,UPI,4,0,Delivered,East Hub,5,Vellore,Rajasthan
ORD12687,544,731,18,5.0,2025-10-13,2,2274.61,37.14,354.89,UPI,4,0,Delivered,East Hub,2,Madurai,Uttar Pradesh
ORD12688,1178,807,23,5.0,2025-10-13,1,8362.5,49.81,215.4,Net Banking,7,0,Delivered,South Hub,5,Amaravati,Gujarat
ORD12689,1912,938,9,5.0,2025-10-13,1,16215.82,25.43,357.67,COD,5,0,Delivered,East Hub,5,Kolhapur,Madhya Pradesh
ORD12690,145,796,4,6.0,2025-10-13,1,3503.87,24.03,450.38,UPI,8,1,Returned,South Hub,2,Hazaribagh,Tamil Nadu
ORD12691,3106,1141,21,6.0,2025-10-13,1,918.76,27.74,133.35,UPI,2,0,Delivered,North Hub,4,Mangalore,Kerala
ORD12692,3955,80,45,6.0,2025-10-13,1,13199.16,26.6,211.04,UPI,2,0,Delivered,South Hub,5,Pallavaram,Odisha
ORD12693,3045,925,15,6.0,2025-10-13,1,3118.95,27.82,259.55,Net Banking,6,0,Delivered,East Hub,1,Berhampore,Madhya Pradesh
ORD12694,224,62,28,6.0,2025-10-13,2,42384.99,46.76,115.26,Net Banking,3,0,Delivered,North Hub,1,Lucknow,Maharashtra
ORD12695,3431,42,48,5.0,2025-10-13,1,38814.81,46.26,300.19,Credit Card,3,0,Delivered,East Hub,5,Dharmavaram,Punjab
ORD12696,1341,386,5,6.0,2025-10-13,2,35898.08,47.82,146.43,COD,2,0,Delivered,South Hub,2,Srikakulam,Punjab
ORD12697,2932,105,15,5.0,2025-10-13,1,60720.97,32.84,214.86,Net Banking,5,1,Returned,South Hub,5,Shivpuri,Madhya Pradesh
ORD12698,546,794,28,5.0,2025-10-13,1,1166.39,47.54,488.79,Net Banking,8,0,Delivered,East Hub,4,Kolkata,Maharashtra
ORD12699,2688,694,44,6.0,2025-10-13,1,829.06,25.8,429.09,COD,5,0,Delivered,West Hub,3,Medininagar,Delhi
ORD12700,159,1128,14,5.0,2025-10-13,2,1533.14,45.69,62.13,COD,6,0,Delivered,North Hub,4,Akola,Karnataka
ORD12701,276,532,12,5.0,2025-10-13,1,2838.09,47.52,448.11,Credit Card,7,0,Delivered,West Hub,1,Ramgarh,Delhi
ORD12702,1086,1108,14,5.0,2025-10-13,1,637.5,29.74,131.72,COD,5,0,Delivered,West Hub,5,Bellary,Maharashtra
ORD12703,3408,818,30,6.0,2025-10-13,1,4856.03,33.15,166.65,UPI,7,0,Delivered,North Hub,5,Satara,Karnataka
ORD12704,2712,833,21,5.0,2025-10-13,1,15702.52,22.86,214.85,COD,6,0,Delivered,South Hub,5,Jabalpur,Karnataka
ORD12705,2853,463,21,6.0,2025-10-13,1,1690.81,29.3,152.43,Credit Card,2,0,Delivered,South Hub,1,Loni,Tamil Nadu
ORD12706,2664,184,30,6.0,2025-10-13,1,12907.92,49.13,202.39,UPI,4,0,Delivered,East Hub,4,Jamalpur,Delhi
ORD12707,1530,693,17,6.0,2025-10-13,3,3969.11,47.61,268.2,COD,6,0,Delivered,West Hub,1,Morbi,Karnataka
ORD12708,850,19,22,6.0,2025-10-13,1,26240.8,43.26,388.49,Credit Card,3,1,Returned,West Hub,2,Ambarnath,Punjab
ORD12709,2391,832,42,5.0,2025-10-13,1,9545.12,45.08,430.05,Credit Card,4,1,Returned,North Hub,5,Tiruvottiyur,Maharashtra
ORD12710,2056,249,4,6.0,2025-10-13,1,5820.68,34.87,306.49,Net Banking,3,0,Delivered,North Hub,4,Rajahmundry,Tamil Nadu
ORD12711,215,76,12,6.0,2025-10-13,3,64662.36,35.74,129.05,Net Banking,8,0,Delivered,South Hub,5,Bhiwani,West Bengal
ORD12712,3342,167,13,5.0,2025-10-13,1,38959.31,35.0,438.57,Net Banking,7,0,Delivered,East Hub,2,Thane,Gujarat
ORD12713,2068,585,21,5.0,2025-10-13,1,5955.11,44.42,282.82,Net Banking,2,0,Delivered,South Hub,5,Latur,Madhya Pradesh
ORD12714,604,936,50,6.0,2025-10-13,1,4505.0,27.04,401.82,Net Banking,6,0,Delivered,East Hub,4,Guntur,West Bengal
ORD12715,2259,684,17,5.0,2025-10-13,1,1720.25,24.66,263.49,UPI,4,0,Delivered,West Hub,4,Jhansi,Delhi
ORD12716,3376,1146,45,5.0,2025-10-13,1,1676.91,33.31,333.78,Net Banking,7,0,Delivered,South Hub,1,Bokaro,Delhi
ORD12717,2437,944,12,5.0,2025-10-13,1,25876.13,42.76,355.45,UPI,7,0,Cancelled,South Hub,2,Danapur,Karnataka
ORD12718,2966,268,15,5.0,2025-10-13,1,10100.7,26.28,109.79,Net Banking,8,0,Delivered,West Hub,4,Ludhiana,Uttar Pradesh
ORD12718,2452,268,15,5.0,2025-10-13,1,10697.02,26.28,109.79,Net Banking,8,0,Delivered,West Hub,4,Chennai,Tamil Nadu
ORD12719,2158,877,7,5.0,2025-10-13,2,4595.02,38.63,467.01,Net Banking,5,0,Delivered,West Hub,2,Imphal,Odisha
ORD12719,2659,877,7,6.0,2025-10-13,2,4374.34,38.63,467.01,Net Banking,5,0,Delivered,West Hub,2,Bhalswa Jahangir Pur,Gujarat
ORD12720,641,951,5,5.0,2025-10-13,1,3234.13,40.76,182.67,UPI,4,0,Delivered,East Hub,2,Bijapur,Maharashtra
ORD12721,2522,1145,50,6.0,2025-10-13,2,1019.39,29.77,55.61,Net Banking,3,0,Delivered,West Hub,2,Bhiwani,Delhi
ORD12722,1981,434,48,5.0,2025-10-13,1,4706.63,38.17,325.69,Net Banking,2,0,Delivered,North Hub,2,Ajmer,Odisha
ORD12723,2219,86,18,6.0,2025-10-13,1,11811.24,20.84,260.43,UPI,8,0,Delivered,North Hub,4,Ajmer,Karnataka
ORD12724,125,752,20,6.0,2025-10-13,1,2522.84,34.03,392.08,Credit Card,9,0,Delivered,East Hub,5,Naihati,Maharashtra
ORD12725,680,32,4,5.0,2025-10-13,1,5313.28,27.33,317.7,Net Banking,5,0,Delivered,East Hub,1,Avadi,Rajasthan
ORD12726,674,81,48,6.0,2025-10-13,2,42373.71,42.2,178.28,COD,5,1,Returned,South Hub,4,Bettiah,Odisha
ORD12727,3134,107,1,6.0,2025-10-13,1,29861.69,43.72,208.27,Net Banking,3,0,Delivered,South Hub,3,Mangalore,Punjab
ORD12728,1196,682,22,5.0,2025-10-13,1,888.21,37.38,376.57,Credit Card,6,0,Delivered,East Hub,5,Sirsa,Karnataka
ORD12729,2765,1031,16,6.0,2025-10-13,1,1157.16,26.98,494.26,UPI,6,0,Delivered,South Hub,4,Rampur,Uttar Pradesh
ORD12730,1770,17,29,6.0,2025-10-13,1,27757.9,33.0,469.65,Credit Card,6,0,Delivered,West Hub,4,Yamunanagar,West Bengal
ORD12731,3949,194,37,6.0,2025-10-13,2,34606.01,40.61,198.97,UPI,2,1,Returned,East Hub,4,Maheshtala,Karnataka
ORD12732,2420,895,45,6.0,2025-10-13,2,20699.35,44.82,128.73,COD,8,0,Delivered,West Hub,1,Barasat,Maharashtra
ORD12733,1248,113,25,5.0,2025-10-13,1,16820.17,48.85,368.68,Credit Card,4,0,Delivered,South Hub,3,Dehri,Delhi
ORD12734,1267,686,27,6.0,2025-10-13,2,1724.29,27.55,143.43,Net Banking,7,0,Delivered,South Hub,1,Jalandhar,Uttar Pradesh
ORD12735,1622,1,6,6.0,2025-10-13,1,28006.13,34.06,185.84,UPI,7,0,Delivered,East Hub,3,Sangli-Miraj & Kupwad,West Bengal
ORD24476,264,1145,50,6.0,2025-10-13,1,1163.09,29.77,55.61,Net Banking,3,0,Delivered,West Hub,2,Tiruchirappalli,Punjab
ORD12736,3991,626,47,6.0,2025-10-14,2,1596.78,32.67,289.32,UPI,5,0,Delivered,East Hub,4,Kirari Suleman Nagar,Maharashtra
ORD12737,1826,972,3,6.0,2025-10-14,1,9265.73,47.15,300.64,Net Banking,5,0,Delivered,North Hub,1,Guntur,Rajasthan
ORD12738,3492,783,11,6.0,2025-10-14,2,3639.11,29.64,110.58,UPI,3,0,Cancelled,South Hub,4,Raurkela Industrial Township,Karnataka
ORD12739,3233,855,20,6.0,2025-10-14,1,5377.07,47.84,402.91,Net Banking,7,0,Delivered,South Hub,5,Latur,Uttar Pradesh
ORD12740,586,146,34,5.0,2025-10-14,2,59555.83,24.71,218.41,UPI,7,0,Delivered,West Hub,5,Gudivada,Karnataka
ORD12741,3386,24,8,5.0,2025-10-14,1,55948.42,40.9,166.23,UPI,5,0,Delivered,North Hub,5,Chennai,Punjab
ORD12742,3388,667,36,5.0,2025-10-14,1,1884.82,44.3,311.31,Credit Card,2,0,Delivered,South Hub,2,Aizawl,Madhya Pradesh
ORD12743,1635,421,12,5.0,2025-10-14,1,3282.33,33.27,473.64,UPI,4,0,Delivered,East Hub,5,Loni,Karnataka
ORD12744,1600,52,38,6.0,2025-10-14,1,60307.63,47.87,194.02,Net Banking,7,0,Delivered,East Hub,5,Bahraich,Maharashtra
ORD12745,1417,191,48,5.0,2025-10-14,1,37891.6,25.45,140.43,UPI,2,0,Delivered,West Hub,3,Anand,Rajasthan
ORD12746,2711,1176,43,6.0,2025-10-14,1,1661.18,21.26,203.71,UPI,7,0,Delivered,South Hub,3,Jamshedpur,Maharashtra
ORD12747,3978,663,49,5.0,2025-10-14,1,4488.45,43.06,282.67,UPI,7,0,Delivered,West Hub,4,Bhavnagar,Delhi
ORD12748,3977,1179,14,5.0,2025-10-14,1,2642.16,37.76,373.59,Credit Card,3,0,Cancelled,North Hub,4,Sirsa,Madhya Pradesh
ORD12749,634,318,45,5.0,2025-10-14,1,35257.54,42.22,163.81,UPI,8,0,Delivered,East Hub,2,Ballia,Maharashtra
ORD12750,871,464,45,5.0,2025-10-14,1,11763.53,34.15,334.27,UPI,5,0,Delivered,East Hub,2,Ranchi,Tamil Nadu
ORD12751,1764,633,6,6.0,2025-10-14,3,780.04,33.61,171.58,Credit Card,8,1,Returned,East Hub,5,Tinsukia,Maharashtra
ORD12752,1412,52,25,6.0,2025-10-14,2,65136.61,23.54,115.65,Net Banking,3,0,Delivered,North Hub,1,Vasai-Virar,Maharashtra
ORD12753,2362,83,48,5.0,2025-10-14,3,75154.05,35.04,116.74,Net Banking,5,1,Returned,South Hub,5,Kota,Delhi
ORD12754,646,684,5,5.0,2025-10-14,3,1968.04,37.95,465.08,UPI,2,0,Delivered,West Hub,2,Gurgaon,Karnataka
ORD12755,2078,403,43,6.0,2025-10-14,2,2908.96,38.73,478.4,Net Banking,6,0,Delivered,East Hub,4,Bihar Sharif,Punjab
ORD12756,2661,334,32,6.0,2025-10-14,2,16197.39,48.64,274.99,Net Banking,3,0,Delivered,South Hub,1,Hindupur,Rajasthan
ORD12757,2972,618,47,5.0,2025-10-14,1,1840.0,32.67,83.0,COD,3,0,Delivered,North Hub,5,Singrauli,Punjab
ORD12758,3376,607,46,6.0,2025-10-14,1,1254.48,32.05,435.16,Net Banking,7,0,Delivered,West Hub,3,Bokaro,Delhi
ORD12759,1424,989,49,6.0,2025-10-14,1,6144.29,25.56,306.7,Credit Card,8,0,Delivered,North Hub,3,Satara,Maharashtra
ORD12760,1283,341,43,6.0,2025-10-14,1,4751.47,38.25,59.61,UPI,6,0,Delivered,West Hub,5,Faridabad,Gujarat
ORD12761,1479,633,28,6.0,2025-10-14,1,794.88,40.92,82.91,Net Banking,3,0,Delivered,West Hub,2,Hazaribagh,Delhi
ORD12762,3265,587,25,6.0,2025-10-14,1,3141.04,45.02,424.73,Net Banking,4,0,Delivered,West Hub,3,Kadapa,Karnataka
ORD12763,2003,691,14,6.0,2025-10-14,2,2281.12,38.3,300.24,UPI,3,0,Delivered,West Hub,2,Ambala,Karnataka
ORD12764,3857,971,32,5.0,2025-10-14,2,3937.44,20.08,57.3,Credit Card,5,0,Delivered,South Hub,4,Jamshedpur,Maharashtra
ORD12765,1264,531,39,6.0,2025-10-14,1,3226.32,36.88,130.64,COD,7,1,Returned,North Hub,2,Meerut,Tamil Nadu
ORD12766,3857,745,30,5.0,2025-10-14,1,1371.17,28.15,90.77,UPI,2,0,Delivered,South Hub,1,Jamshedpur,Maharashtra
ORD12767,143,18,31,5.0,2025-10-14,1,18916.08,36.9,430.84,UPI,6,0,Delivered,East Hub,3,Lucknow,Odisha
ORD12768,190,685,13,6.0,2025-10-14,1,944.33,34.49,265.05,Credit Card,7,1,Returned,East Hub,3,Nellore,West Bengal
ORD12769,3593,684,15,6.0,2025-10-14,1,2094.83,20.11,113.98,Credit Card,7,0,Delivered,West Hub,3,Munger,Madhya Pradesh
ORD12770,2805,182,34,5.0,2025-10-14,1,41362.57,26.01,199.39,COD,3,0,Delivered,West Hub,4,Ahmedabad,Punjab
ORD12771,242,247,24,5.0,2025-10-14,1,55480.18,34.41,320.57,Net Banking,6,0,Delivered,South Hub,3,Bilaspur,Maharashtra
ORD12772,2709,989,48,6.0,2025-10-14,1,5865.01,20.17,132.96,UPI,5,0,Delivered,West Hub,4,Thrissur,Odisha
ORD12773,2381,805,23,6.0,2025-10-14,1,31572.08,39.96,318.65,COD,4,0,Delivered,East Hub,1,Kochi,Madhya Pradesh
ORD12774,1958,911,7,6.0,2025-10-14,2,11285.97,25.41,240.2,Credit Card,7,0,Delivered,South Hub,5,Bhiwandi,Punjab
ORD12775,342,170,32,5.0,2025-10-14,2,9254.35,47.12,291.04,Net Banking,9,0,Delivered,East Hub,5,Jodhpur,West Bengal
ORD12776,2394,77,30,6.0,2025-10-14,1,40161.6,40.43,481.87,UPI,3,0,Delivered,North Hub,1,Saharanpur,Maharashtra
ORD12777,1241,322,48,5.0,2025-10-14,1,38543.31,30.4,275.27,COD,3,0,Delivered,East Hub,4,Medininagar,Kerala
ORD12778,2702,325,16,5.0,2025-10-14,1,30291.54,37.82,287.11,Net Banking,3,0,Delivered,South Hub,2,Chandigarh,Delhi
ORD12779,3680,586,37,5.0,2025-10-14,1,2974.48,44.37,261.11,UPI,6,0,Delivered,West Hub,4,Pali,Gujarat
ORD12780,690,316,29,5.0,2025-10-14,2,16407.96,23.25,206.11,Net Banking,3,0,Delivered,North Hub,5,Darbhanga,Delhi
ORD12781,2673,625,13,6.0,2025-10-14,1,1910.46,23.11,378.88,UPI,5,0,Delivered,North Hub,2,Rampur,West Bengal
ORD12782,3719,360,33,5.0,2025-10-14,1,25662.89,44.52,312.13,COD,3,0,Delivered,West Hub,5,Junagadh,Delhi
ORD12783,1583,339,32,6.0,2025-10-14,1,58737.26,30.65,71.57,Credit Card,6,0,Delivered,East Hub,4,Ajmer,Odisha
ORD12784,156,793,28,5.0,2025-10-14,1,1871.42,43.55,133.99,UPI,7,1,Returned,South Hub,3,Gwalior,Karnataka
ORD12785,2304,467,45,5.0,2025-10-14,1,2636.61,44.12,376.22,Net Banking,5,0,Delivered,West Hub,3,Katihar,Punjab
ORD12786,3476,1004,42,5.0,2025-10-14,1,1617.08,38.04,77.14,COD,9,0,Delivered,East Hub,3,Kirari Suleman Nagar,Karnataka
ORD12787,2316,214,7,6.0,2025-10-14,1,30206.14,38.71,177.47,Credit Card,5,0,Delivered,West Hub,1,Bareilly,Punjab
ORD12788,1019,565,43,6.0,2025-10-14,1,5006.41,35.88,228.2,UPI,7,0,Delivered,North Hub,2,Hazaribagh,Delhi
ORD12789,1220,711,42,6.0,2025-10-14,1,783.55,37.06,450.21,UPI,6,0,Delivered,West Hub,5,Mathura,Maharashtra
ORD12790,433,496,15,6.0,2025-10-14,1,7402.05,41.46,193.93,UPI,6,0,Delivered,East Hub,5,Pudukkottai,Madhya Pradesh
ORD12791,2153,847,31,5.0,2025-10-14,1,5641.35,44.17,468.16,COD,5,0,Delivered,East Hub,5,Nandyal,Kerala
ORD12792,2394,23,47,5.0,2025-10-14,1,33296.75,20.67,413.44,Credit Card,7,0,Delivered,East Hub,4,Saharanpur,Maharashtra
ORD12793,501,907,35,6.0,2025-10-14,2,17883.32,48.18,101.29,Credit Card,7,0,Delivered,East Hub,4,Silchar,Madhya Pradesh
ORD12794,804,1002,29,6.0,2025-10-14,1,3954.6,36.99,451.22,Credit Card,5,0,Delivered,East Hub,3,Ghaziabad,Rajasthan
ORD12795,585,332,21,5.0,2025-10-14,1,4587.79,23.08,317.13,Credit Card,5,0,Delivered,North Hub,3,Bharatpur,Delhi
ORD12796,541,796,37,6.0,2025-10-14,2,3135.94,25.58,431.02,UPI,4,0,Delivered,West Hub,4,Fatehpur,West Bengal
ORD12797,2249,316,27,6.0,2025-10-14,1,17005.6,28.31,295.15,Credit Card,5,0,Delivered,South Hub,3,Hosur,Tamil Nadu
ORD12798,1612,975,13,6.0,2025-10-14,1,10210.8,39.86,140.5,Net Banking,8,0,Delivered,East Hub,4,Katni,Delhi
ORD12799,920,80,16,5.0,2025-10-14,2,15261.31,36.28,59.24,Credit Card,7,0,Delivered,South Hub,4,Howrah,Tamil Nadu
ORD12800,3130,314,42,5.0,2025-10-14,2,12263.9,47.14,324.96,Credit Card,3,0,Delivered,East Hub,2,Hapur,Maharashtra
ORD12801,3684,702,31,6.0,2025-10-14,2,1331.98,25.93,419.38,COD,6,0,Delivered,West Hub,3,Bellary,Rajasthan
ORD12802,2988,36,42,5.0,2025-10-14,2,67551.36,39.4,402.89,UPI,8,0,Delivered,West Hub,3,Mirzapur,Maharashtra
ORD12803,3289,950,14,6.0,2025-10-14,1,9153.69,27.8,299.97,COD,6,0,Delivered,West Hub,3,Delhi,Uttar Pradesh
ORD12804,3869,112,16,5.0,2025-10-14,1,64486.37,48.39,234.66,COD,4,0,Delivered,East Hub,3,Panchkula,Tamil Nadu
ORD12805,444,1008,15,6.0,2025-10-14,1,890.14,31.78,53.22,Credit Card,3,0,Delivered,West Hub,5,Jamnagar,Kerala
ORD12806,3952,713,38,5.0,2025-10-14,1,1950.99,44.8,342.34,Credit Card,4,0,Delivered,South Hub,1,Bulandshahr,Delhi
ORD12807,3189,609,42,6.0,2025-10-14,1,1646.38,47.62,412.61,Credit Card,4,0,Delivered,South Hub,3,Avadi,Kerala
ORD12808,3222,110,25,5.0,2025-10-14,1,75650.97,30.83,184.69,Net Banking,7,0,Delivered,North Hub,3,Madhyamgram,Karnataka
ORD12809,3645,687,41,6.0,2025-10-14,2,2522.26,43.38,219.7,Credit Card,3,0,Delivered,South Hub,1,Munger,Delhi
ORD12810,2013,732,9,5.0,2025-10-14,1,3185.71,20.28,93.28,Net Banking,3,0,Delivered,South Hub,4,Fatehpur,Delhi
ORD12811,380,13,38,6.0,2025-10-14,1,50776.89,39.24,146.82,Net Banking,6,1,Returned,North Hub,1,Bijapur,Maharashtra
ORD12812,3274,34,14,6.0,2025-10-14,1,8842.92,37.1,359.65,UPI,2,0,Delivered,South Hub,4,Nadiad,Maharashtra
ORD12813,2702,1137,1,5.0,2025-10-14,1,1609.88,36.84,172.59,UPI,7,0,Delivered,North Hub,4,Chandigarh,Delhi
ORD12814,2160,1140,31,5.0,2025-10-14,1,1974.37,23.58,492.12,Net Banking,5,0,Delivered,West Hub,3,Aizawl,Delhi
ORD12815,1982,1069,40,6.0,2025-10-14,1,1322.98,30.3,139.91,Net Banking,3,0,Delivered,West Hub,4,Thane,West Bengal
ORD12816,2702,944,37,5.0,2025-10-14,1,25508.84,47.34,397.8,Net Banking,6,0,Delivered,West Hub,2,Chandigarh,Delhi
ORD12817,1627,305,43,6.0,2025-10-14,1,4756.6,43.5,438.96,Credit Card,8,0,Delivered,West Hub,4,Rajpur Sonarpur,Delhi
ORD12818,1962,112,32,6.0,2025-10-14,1,67613.96,39.23,236.18,Credit Card,8,0,Delivered,North Hub,1,Kishanganj,Odisha
ORD12819,2709,246,31,6.0,2025-10-14,1,3099.77,39.86,243.83,Credit Card,6,0,Delivered,East Hub,5,Thrissur,Odisha
ORD12820,190,772,43,6.0,2025-10-14,1,4093.44,28.29,188.0,Net Banking,2,1,Returned,East Hub,4,Nellore,West Bengal
ORD12821,819,129,22,5.0,2025-10-14,1,9082.12,37.4,124.84,Credit Card,7,1,Returned,East Hub,4,Uluberia,Karnataka
ORD12822,394,771,16,5.0,2025-10-14,1,1366.99,44.26,324.37,UPI,5,0,Delivered,North Hub,2,Bijapur,Rajasthan
